user_id,age,weight_kg,height_cm,workout_duration_min,workout_type,calories_burned,avg_heart_rate,sleep_hours,steps,active_minutes,resting_heart_rate,vo2_max,stress_level,hydration_liters,recovery_score
290,47,89.5,151.6,44,Yoga,568,150,4.0,5162,172,53,42.1,6,3.09,77.5
291,55,65.4,197.3,78,HIIT,677,106,6.0,4752,46,62,48.9,8,3.75,67.4
292,55,95.7,162.0,32,HIIT,503,60,8.9,14889,130,83,35.8,5,2.61,48.8
293,25,97.6,162.0,105,Yoga,526,74,6.3,2837,39,63,32.1,8,3.97,49.0
294,44,66.3,154.2,100,Cardio,474,170,7.4,14043,154,49,41.1,5,3.12,83.3
295,44,67.7,196.4,105,Cardio,666,150,5.2,17797,170,62,45.7,3,2.29,79.7
296,51,75.3,179.0,117,Strength,351,139,9.5,16386,153,77,46.9,8,2.55,55.6
297,38,97.1,183.4,81,Yoga,632,80,9.5,4733,152,82,48.0,4,3.63,66.8
298,47,93.8,195.6,27,Strength,406,60,4.9,14002,150,57,46.5,3,3.87,58.4
299,50,55.1,167.3,64,HIIT,529,152,8.3,16601,12,53,37.4,3,2.67,50.9
300,45,69.6,181.1,37,Cardio,363,126,4.5,7206,33,70,52.9,6,1.92,59.6
301,50,77.7,151.9,107,Yoga,167,71,7.6,4653,160,45,32.6,8,1.72,55.8
302,22,75.2,159.3,79,Yoga,206,87,5.1,5310,68,56,36.0,5,2.43,44.9
303,36,59.7,191.6,79,Yoga,499,98,4.9,6680,64,68,52.2,1,1.89,70.3
304,21,92.9,188.3,21,Cardio,678,96,4.0,7191,74,45,38.4,1,2.26,67.1
305,52,83.8,167.5,85,Strength,298,154,9.6,18757,169,48,44.8,3,3.5,82.9
306,34,91.9,168.8,110,Cardio,291,119,9.0,6675,69,51,39.8,6,2.42,77.2
307,45,92.9,176.7,33,Strength,613,90,4.5,14804,167,72,45.2,2,2.92,60.6
308,47,87.4,150.0,67,HIIT,541,117,7.6,18210,75,81,40.4,1,1.27,69.8
309,46,72.0,162.1,75,HIIT,100,156,5.4,3261,155,49,59.8,7,3.29,72.2
310,23,80.5,160.4,31,Strength,457,156,5.6,9633,68,83,40.7,2,2.45,95.1
311,52,58.0,162.5,115,HIIT,214,170,9.2,10312,62,76,48.8,8,2.08,98.9
312,58,83.7,190.3,111,HIIT,699,163,4.7,7532,73,75,56.7,2,2.83,88.9
313,54,59.0,164.0,74,Yoga,296,70,7.6,4884,130,59,49.1,1,1.31,73.7
314,41,84.7,159.6,47,Yoga,373,169,6.4,12809,128,47,47.0,2,2.24,95.7
315,46,61.5,175.2,108,Cardio,259,88,5.1,7623,39,59,47.1,2,3.43,50.7
316,48,55.9,193.3,23,Cardio,272,148,6.7,13460,27,62,44.9,7,1.79,81.8
317,52,58.3,162.1,109,Cardio,644,178,9.6,12234,14,65,54.2,1,3.74,67.6
318,50,50.1,153.9,55,Yoga,557,72,8.7,18874,78,54,31.5,3,2.81,48.7
319,38,85.9,167.8,69,Cardio,684,110,4.8,16137,145,65,56.6,5,2.62,44.5
320,49,86.6,187.4,22,Cardio,532,167,9.1,5045,146,70,47.6,7,2.2,68.8
321,40,75.7,177.5,20,Yoga,580,113,9.6,2382,169,47,55.5,6,3.23,54.3
322,50,58.1,190.8,36,Strength,554,78,5.7,19188,129,45,30.3,8,2.69,55.0
323,20,54.2,198.0,90,Yoga,295,117,6.0,7585,151,65,56.1,1,3.39,59.2
324,35,51.0,189.6,81,Strength,698,95,4.8,11369,150,55,33.6,7,2.0,83.1
325,42,58.3,180.2,67,Yoga,408,87,6.1,4217,27,60,51.6,9,3.11,49.8
326,59,94.5,174.7,81,Cardio,655,127,8.0,11487,77,79,42.5,7,3.83,83.1
327,48,62.1,152.0,88,HIIT,593,62,5.6,14718,123,65,50.4,6,1.84,87.0
328,20,67.7,199.2,38,HIIT,538,161,4.0,17115,31,55,48.8,9,3.94,75.7
329,57,55.3,169.2,53,Strength,458,160,6.0,2650,29,75,34.9,4,2.23,54.9
330,41,61.1,157.6,118,Strength,135,166,6.7,10169,152,45,45.4,6,1.12,43.1
331,49,76.0,183.3,68,Strength,133,148,7.4,18312,16,76,38.3,6,2.07,64.5
332,39,80.4,164.2,99,HIIT,187,100,8.1,12943,107,47,46.8,3,1.45,90.8
333,40,62.3,179.3,66,Strength,115,94,4.4,5198,114,76,52.1,7,1.91,46.1
334,19,52.9,179.3,110,Yoga,520,152,6.8,19325,39,49,32.4,1,1.29,84.7
335,44,69.6,172.3,69,Yoga,652,164,5.6,10732,14,81,45.5,8,1.53,68.1
336,59,61.7,191.8,108,HIIT,225,152,9.7,7805,138,56,48.5,8,1.38,93.9
337,19,61.0,163.2,45,Yoga,107,135,6.2,3202,168,58,38.9,8,1.13,61.4
338,43,98.0,172.4,75,Strength,571,158,4.6,19034,29,53,58.6,9,1.89,82.3
339,34,80.8,176.9,97,HIIT,567,143,4.2,5006,92,51,45.6,4,3.82,84.4
340,57,77.8,183.2,33,Strength,609,140,5.6,10505,73,60,35.5,6,3.85,51.9
341,50,70.8,189.2,97,Yoga,501,176,5.1,11375,127,72,33.2,7,3.54,49.5
342,26,71.4,169.7,44,Strength,275,135,7.9,15105,38,51,46.2,2,1.04,45.6
343,56,77.0,182.3,119,HIIT,466,109,9.1,18505,111,58,41.3,6,1.08,82.1
344,46,84.8,157.5,23,Strength,587,159,5.9,8603,147,76,35.8,8,1.03,72.9
345,59,85.1,196.6,98,Yoga,117,133,7.5,5682,166,52,30.9,4,2.1,45.2
346,43,58.6,169.2,51,Cardio,155,141,8.4,15460,40,71,47.0,5,3.94,58.5
347,52,75.0,186.5,101,HIIT,134,89,6.4,15559,84,47,48.0,8,3.69,48.5
348,42,70.6,151.0,97,Strength,672,131,4.4,8864,39,71,34.3,3,1.75,45.6
349,41,93.5,160.3,84,HIIT,699,164,5.4,16234,162,74,48.1,6,2.23,57.9
350,30,81.6,174.4,80,Strength,446,174,9.3,13889,89,78,58.6,1,3.47,45.8
351,24,76.6,193.9,39,Cardio,131,136,8.9,3729,67,70,59.3,4,3.28,55.6
352,53,55.8,176.4,93,Yoga,232,154,4.5,13747,66,81,56.7,6,1.4,73.2
353,37,80.3,196.5,29,Strength,675,129,5.3,19502,96,84,54.2,3,1.32,73.7
354,18,55.9,174.2,107,Strength,298,113,8.6,4168,132,66,36.3,1,2.63,50.1
355,25,66.9,174.5,53,Cardio,355,130,6.9,14413,106,76,34.7,6,1.31,51.5
356,33,57.1,156.0,80,HIIT,441,144,8.6,16884,124,46,43.3,3,3.48,91.3
357,31,84.6,190.1,111,Yoga,330,161,5.3,14973,46,52,48.6,8,1.76,50.0
358,29,60.3,162.3,46,Strength,400,166,9.7,9668,67,51,55.5,7,1.56,42.7
359,40,69.6,195.0,59,Strength,646,172,8.7,15260,37,63,37.0,7,1.56,54.7
360,32,94.8,195.5,84,Yoga,125,110,5.2,13308,164,77,44.4,8,1.14,74.6
361,45,60.2,197.2,52,Cardio,634,87,7.4,19434,46,46,49.4,7,2.93,40.4
362,51,75.4,176.0,87,HIIT,573,123,4.7,10896,15,47,43.4,5,1.49,99.1
363,19,71.0,183.9,90,Yoga,486,167,6.2,8640,71,72,43.6,8,1.7,53.8
364,49,50.9,188.9,28,HIIT,384,144,8.0,15919,42,58,36.8,8,3.25,54.3
365,40,89.6,156.6,35,Cardio,549,80,6.0,9674,98,59,59.6,8,1.17,84.3
366,39,53.5,180.0,24,Cardio,419,147,7.9,6721,87,65,44.3,6,1.61,54.9
367,42,73.7,151.7,117,Yoga,255,86,5.5,3066,49,58,46.0,2,1.45,63.8
368,39,78.0,174.9,42,Strength,570,86,8.3,12138,178,84,36.6,8,1.01,72.6
369,39,81.4,157.7,62,Cardio,519,136,6.2,3918,128,62,45.4,1,2.62,41.3
370,59,84.4,159.1,108,Cardio,212,109,8.7,11457,51,83,37.7,9,1.57,90.2
371,23,62.7,168.3,76,Yoga,521,88,4.8,12726,146,64,36.1,9,2.9,70.7
372,32,50.5,171.6,70,Yoga,697,98,6.2,16282,27,45,38.3,6,2.51,58.8
373,54,86.2,181.2,32,Yoga,384,116,6.8,19711,24,53,30.1,6,3.0,64.0
374,50,76.8,153.7,43,Cardio,671,178,6.5,9448,141,53,47.1,6,3.94,43.3
375,25,91.8,175.2,30,HIIT,153,151,6.6,3142,43,82,41.6,4,1.66,83.1
376,22,91.1,159.1,71,Cardio,424,96,6.7,3415,71,83,57.0,1,3.0,72.4
377,56,92.2,178.7,36,Yoga,557,152,9.9,8374,47,73,31.2,1,3.5,94.8
378,21,74.3,181.9,56,Strength,364,123,5.2,2760,80,59,31.3,1,3.87,67.9
379,23,66.7,177.8,32,Strength,481,107,8.6,5642,32,64,56.6,5,2.87,89.7
380,49,89.6,186.9,81,Yoga,312,81,7.3,19936,135,82,33.8,7,1.39,51.3
381,47,72.6,166.8,110,Strength,432,159,6.5,19246,29,74,30.1,1,1.16,43.4
382,52,59.2,188.3,103,Cardio,109,89,7.8,11347,62,70,35.4,1,1.84,96.9
383,57,92.7,171.6,116,HIIT,457,87,9.1,3328,139,50,54.7,6,3.78,55.4
384,33,94.1,174.2,115,Cardio,302,82,6.8,19413,30,83,54.1,2,2.61,90.0
385,30,73.3,182.4,27,Yoga,157,156,9.2,14063,85,61,40.2,2,2.74,55.4
386,59,53.8,150.9,75,Cardio,593,63,4.6,5140,51,50,50.0,7,2.83,49.4
387,47,69.4,182.7,112,Strength,609,62,7.9,19265,66,72,45.2,9,2.0,84.0
388,36,90.2,180.9,102,Cardio,322,120,6.0,10730,131,53,57.1,8,1.54,86.7
389,34,95.1,165.5,89,HIIT,468,155,6.3,16057,100,71,31.7,2,3.86,90.6
390,36,60.2,154.3,63,Strength,517,63,7.4,5557,121,79,54.4,7,3.27,91.9
391,45,53.3,154.5,79,HIIT,646,124,6.9,15211,19,50,35.1,5,2.53,69.0
392,43,93.9,196.2,60,HIIT,202,71,6.3,16386,81,48,41.7,4,2.13,64.0
393,54,69.5,184.5,40,HIIT,260,72,5.8,11802,70,60,35.8,4,2.45,85.1
394,43,77.1,156.4,105,Cardio,299,93,7.7,5163,30,67,51.1,4,1.1,74.2
395,40,98.4,167.8,61,Cardio,259,118,7.0,6463,130,67,50.3,9,1.74,97.9
396,26,53.3,179.6,93,Cardio,235,152,5.9,6007,95,73,46.4,7,1.75,62.6
397,29,82.4,191.8,93,Cardio,497,132,5.2,6675,150,48,50.9,7,2.34,42.6
398,18,53.7,152.2,48,Strength,491,90,8.6,16058,57,84,49.2,4,1.71,75.4
399,18,68.8,161.8,99,Cardio,205,130,8.8,18233,177,84,53.3,9,1.56,61.2
400,51,90.2,194.5,84,Strength,682,72,5.3,6751,18,68,37.2,8,3.3,60.6
401,49,71.7,150.5,36,HIIT,688,113,5.6,8219,122,50,42.9,4,3.68,73.9
402,42,99.9,160.1,49,Strength,153,61,5.4,17445,129,84,34.5,6,1.2,95.3
403,57,78.0,198.0,45,Yoga,376,92,9.3,10418,49,50,42.9,4,1.63,56.0
404,18,66.1,180.7,72,Cardio,210,109,8.6,9735,85,58,51.1,1,3.32,62.8
405,33,61.0,163.1,38,Yoga,323,66,4.4,10783,73,58,50.7,5,3.45,93.5
406,56,67.5,153.3,72,Strength,174,77,9.0,16456,103,79,51.3,3,2.5,93.7
407,22,68.6,151.4,104,Cardio,605,110,4.2,15140,79,50,39.3,1,3.08,54.1
408,39,53.4,162.2,36,Yoga,113,67,5.5,12863,73,67,49.9,2,1.23,82.4
409,46,68.5,194.1,65,Cardio,581,114,9.5,17225,34,64,41.0,2,3.55,64.9
410,20,73.2,170.8,104,Strength,288,135,9.2,4078,165,61,58.3,8,3.5,96.2
411,29,86.1,186.0,72,Yoga,463,102,8.7,14142,147,64,40.3,4,3.08,83.9
412,43,82.8,195.9,83,Strength,338,118,6.7,14073,165,50,48.1,3,3.75,69.7
413,33,85.4,170.4,64,Yoga,500,89,5.9,5321,45,84,52.5,4,1.14,89.0
414,54,50.4,159.6,68,HIIT,403,118,9.3,14337,148,72,57.2,1,1.69,99.9
415,39,60.9,175.9,38,HIIT,190,68,7.9,17061,30,57,43.1,1,2.09,66.8
416,46,83.1,195.4,90,HIIT,491,151,5.8,8011,163,73,40.8,5,1.48,62.4
417,31,74.2,190.2,100,HIIT,283,127,6.8,9087,155,64,42.9,7,3.44,76.4
418,45,50.3,153.3,84,HIIT,116,98,9.3,11996,77,61,39.7,9,3.27,81.0
419,22,90.2,184.6,56,Strength,111,140,9.4,3730,50,79,49.6,7,3.32,82.3
420,47,88.6,178.6,89,HIIT,265,70,8.0,16077,24,83,58.0,5,1.87,68.4
421,22,77.4,195.4,45,Strength,245,61,8.4,8618,32,81,33.8,3,3.29,59.9
422,29,53.3,156.1,21,HIIT,381,82,4.2,8899,178,67,46.8,8,1.37,89.3
423,33,88.3,176.7,78,Cardio,648,122,7.6,3029,143,62,56.9,7,1.32,97.5
424,43,79.2,194.0,115,HIIT,681,173,8.1,17128,121,80,33.0,4,2.75,91.8
425,43,89.1,170.5,24,Cardio,268,81,4.1,2411,61,64,44.8,1,1.15,80.9
426,38,87.6,174.1,56,Strength,269,120,9.1,3981,146,51,56.0,3,3.82,61.6
427,56,90.2,153.5,50,HIIT,445,85,9.6,11539,124,80,57.0,8,1.99,77.3
428,53,75.9,163.9,95,Yoga,598,71,5.4,3305,167,45,45.4,2,2.43,46.1
429,50,57.0,166.2,118,Strength,559,91,9.1,14478,53,81,30.7,9,3.44,72.0
430,47,83.6,197.3,113,HIIT,396,68,8.0,15246,165,79,33.2,4,2.2,86.9
431,54,81.0,164.1,67,Strength,241,166,7.5,6595,17,47,47.6,7,2.29,55.1
432,40,87.1,173.0,25,Yoga,152,128,9.1,19199,108,79,33.7,7,2.04,70.1
433,27,58.5,183.6,34,HIIT,217,149,5.7,13697,60,73,34.5,8,2.06,44.4
434,22,59.7,158.1,34,Yoga,464,130,8.7,17422,108,53,53.2,7,2.4,90.3
435,53,94.5,174.3,80,HIIT,235,152,5.9,11668,130,81,52.5,4,3.84,61.0
436,51,87.5,186.9,35,Cardio,513,92,8.7,7612,99,69,55.3,7,3.81,74.9
437,48,95.4,193.3,39,Strength,176,83,6.7,4037,39,56,33.2,5,2.64,62.7
438,27,87.9,181.3,96,Yoga,656,148,4.7,11522,148,82,35.9,7,2.37,75.9
439,36,79.9,183.5,63,Strength,117,154,6.3,13998,157,51,55.0,3,3.42,84.7
440,49,82.7,156.3,61,Yoga,502,152,5.4,9086,40,51,51.6,7,3.04,59.6
441,18,94.5,197.3,65,Strength,304,128,4.6,3149,171,48,54.2,7,3.64,71.2
442,22,78.9,156.6,114,Strength,598,97,4.7,18390,149,75,59.7,2,3.19,87.7
443,21,81.6,188.7,53,Strength,423,168,8.7,3436,165,83,55.9,8,3.86,81.3
444,33,57.8,163.2,83,Cardio,694,70,9.3,5250,76,54,45.6,7,3.66,43.4
445,41,73.7,196.7,48,HIIT,661,91,9.6,19078,126,67,39.3,9,3.57,74.1
446,33,85.8,186.0,22,Cardio,380,123,9.1,16263,179,70,47.1,4,2.17,62.6
447,19,63.5,187.7,28,Strength,265,131,9.0,6843,14,67,49.2,9,2.16,82.5
448,45,60.1,161.0,94,Yoga,342,79,4.4,14433,86,73,40.1,1,3.22,41.0
449,49,65.7,172.2,94,Strength,578,93,8.7,13559,21,52,53.1,5,1.25,59.8
450,44,62.1,180.9,44,HIIT,263,170,8.7,6952,68,63,32.8,7,1.97,45.2
451,37,60.7,188.5,105,Cardio,423,101,4.8,9842,74,73,53.4,4,3.8,95.2
452,41,71.2,155.2,61,HIIT,667,67,8.0,2025,61,50,31.0,7,2.35,92.6
453,29,95.4,198.1,65,Yoga,650,125,6.7,4153,52,73,44.9,9,1.81,98.1
454,52,75.4,194.5,92,HIIT,307,80,9.4,10019,92,68,55.8,5,2.43,78.6
455,50,59.4,163.5,103,Cardio,414,138,8.2,10523,102,54,32.6,5,1.87,88.4
456,50,53.8,191.1,78,Yoga,403,129,9.7,7161,72,58,45.5,2,3.3,76.7
457,54,84.8,175.9,40,HIIT,338,64,4.6,19028,120,50,34.8,5,3.55,69.5
458,29,69.1,173.1,93,Cardio,323,177,4.2,3852,59,48,56.8,8,3.35,90.0
459,20,91.1,165.7,41,Cardio,187,177,9.8,9723,121,59,55.0,4,1.45,86.6
460,18,83.0,179.0,48,Strength,636,126,4.5,17706,48,81,58.0,2,2.01,84.0
461,50,89.8,186.5,82,HIIT,528,166,6.3,12623,179,83,56.2,8,1.64,93.6
462,57,63.6,170.5,92,Yoga,319,102,7.9,5809,89,72,52.1,4,1.13,95.7
463,27,84.6,181.5,80,Strength,374,75,9.3,3311,26,46,35.5,5,3.22,66.7
464,46,63.2,185.0,83,HIIT,165,158,5.5,13198,52,57,39.1,7,2.29,57.0
465,30,97.0,185.6,88,HIIT,691,132,4.2,8238,58,46,44.9,5,1.83,70.7
466,29,81.8,152.6,59,Yoga,522,94,7.1,9788,14,76,47.7,4,1.92,45.6
467,48,66.2,193.0,94,Strength,354,142,6.8,8977,138,49,53.5,7,1.41,96.3
468,19,63.5,172.9,20,Strength,224,102,5.8,8409,76,47,36.8,4,3.48,99.0
469,52,59.5,163.1,84,Yoga,245,169,9.2,4070,121,46,33.8,4,1.43,79.2
470,40,84.7,162.1,81,Strength,484,157,8.5,4656,33,58,44.5,2,2.01,84.8
471,34,60.9,174.2,73,Cardio,546,98,9.1,6134,38,84,34.7,5,1.02,59.4
472,43,79.8,194.3,79,Yoga,486,69,5.0,5484,152,73,50.8,8,2.31,92.0
473,25,63.2,168.9,65,HIIT,482,133,8.2,18797,141,82,47.3,4,2.06,94.0
474,46,83.1,187.5,24,Yoga,376,79,9.9,12854,53,50,52.2,2,3.16,44.6
475,43,90.7,154.8,41,Cardio,481,60,7.7,16544,74,78,31.9,9,3.15,47.9
476,27,88.9,173.8,109,Yoga,223,65,5.0,14309,129,52,58.9,6,1.12,55.7
477,43,88.0,199.6,72,HIIT,366,112,10.0,8148,135,46,30.0,3,1.35,82.2
478,51,59.4,188.5,89,HIIT,210,105,7.2,7791,40,70,39.8,5,3.71,51.0
479,58,54.4,160.5,51,Yoga,480,125,9.0,19303,157,61,50.4,6,3.38,53.2
480,24,84.9,175.1,30,Yoga,257,97,4.9,19290,19,68,31.4,9,2.17,62.9
481,21,68.4,161.7,29,Cardio,647,92,8.0,13858,20,75,32.5,5,1.5,76.7
482,28,71.6,170.5,58,Cardio,698,126,9.5,17002,91,60,32.3,9,1.78,98.6
483,46,51.6,189.0,117,HIIT,217,159,7.2,6895,165,65,47.4,1,2.97,87.0
484,53,63.0,188.6,50,Strength,427,136,5.7,12556,175,82,56.9,4,3.84,73.5
485,42,51.7,161.4,31,Strength,167,94,4.8,19176,33,70,46.7,1,2.85,43.0
486,38,94.0,196.1,99,Strength,533,138,5.8,11919,48,61,48.1,2,1.08,71.0
487,53,62.2,179.6,57,Strength,458,104,6.1,13419,128,48,40.4,2,2.95,52.2
488,27,77.9,169.0,86,HIIT,542,81,8.3,14378,85,48,30.6,5,3.83,58.0
489,54,51.9,175.1,85,Strength,263,166,5.1,5725,59,63,30.6,1,2.08,55.1
490,26,83.3,180.3,71,Strength,460,127,4.6,13558,16,82,56.6,3,3.8,60.8
491,41,66.2,178.0,24,Yoga,684,76,6.3,15057,109,69,33.1,6,3.01,43.7
492,52,94.9,174.3,30,Strength,218,64,6.8,3360,90,52,60.0,1,1.57,74.6
493,52,94.4,175.2,44,Yoga,294,144,7.8,4048,77,62,34.9,1,1.44,42.7
494,53,66.3,158.8,54,HIIT,687,116,8.2,8252,46,62,50.2,3,1.53,79.6
495,35,95.0,190.6,54,Yoga,340,147,9.3,13167,92,51,58.5,9,3.1,83.8
496,56,99.8,177.1,41,Cardio,608,154,5.7,2205,63,61,40.9,2,2.77,69.2
497,49,91.3,156.6,56,Yoga,664,99,7.2,13678,99,47,52.0,6,2.37,86.9
498,41,92.2,188.3,105,Strength,241,176,6.2,17185,40,66,40.5,3,1.79,98.0
499,40,62.5,196.6,74,Yoga,130,179,4.0,10814,109,59,39.1,6,3.72,60.4
500,49,78.8,197.4,94,Yoga,322,89,7.5,13479,102,75,36.1,7,1.64,77.1
501,54,53.4,168.5,115,HIIT,365,101,8.9,13204,98,80,54.6,7,1.85,59.4
502,29,54.7,156.8,118,HIIT,381,66,4.2,15839,132,70,37.7,2,1.16,66.6
503,30,99.9,175.9,114,Strength,480,172,4.0,13829,127,58,38.5,3,1.83,41.2
504,40,66.3,155.6,91,Cardio,655,130,8.4,12892,56,61,60.0,4,3.77,44.5
505,42,87.4,196.7,83,Cardio,161,150,8.1,3871,155,53,39.8,8,1.56,87.9
506,52,90.3,159.2,39,Yoga,620,147,6.4,8934,12,51,42.7,5,1.61,48.4
507,58,92.9,162.6,117,Cardio,170,78,8.0,4335,27,71,59.7,1,2.8,81.9
508,47,99.9,170.3,23,HIIT,635,100,9.7,3725,67,72,41.1,9,2.7,82.5
509,34,62.1,169.2,37,Strength,239,179,5.5,11306,80,56,41.0,1,1.53,99.8
510,37,52.0,189.7,70,Strength,415,93,5.5,7985,90,61,54.8,2,1.46,81.7
511,42,70.6,172.8,87,HIIT,439,81,5.1,9216,162,53,39.4,7,1.35,47.7
512,39,56.5,158.5,39,Strength,689,111,8.3,18544,155,52,37.0,3,3.58,77.6
513,30,51.1,163.4,28,Yoga,627,174,6.1,3425,61,71,42.7,6,2.96,71.4
514,36,68.0,175.5,99,Strength,640,150,9.9,3733,52,56,51.0,8,3.86,95.0
515,53,89.2,157.4,45,Cardio,515,65,8.3,14607,76,81,31.3,5,1.5,81.4
516,29,78.3,180.6,44,Strength,566,133,6.2,12603,98,64,41.2,1,2.38,71.1
517,58,65.6,178.3,87,Strength,474,168,4.9,14152,144,45,40.4,3,3.23,77.5
518,36,82.7,185.7,60,HIIT,390,154,7.6,17801,120,53,37.3,2,1.64,66.6
519,29,61.6,196.9,78,HIIT,142,84,5.8,18985,92,68,49.6,6,3.05,70.5
520,26,50.7,195.6,64,Cardio,152,125,9.4,11747,88,78,38.7,5,2.42,83.3
521,24,88.2,197.3,60,HIIT,331,69,6.6,15531,94,80,48.2,7,2.29,44.7
522,45,81.2,162.2,57,Cardio,311,133,5.8,15985,30,48,45.1,2,2.93,76.9
523,31,88.1,156.6,38,Yoga,107,85,7.5,3520,131,73,36.5,6,2.4,45.3
524,48,51.9,165.1,33,Cardio,582,64,4.8,4390,174,67,38.0,5,3.46,91.3
525,36,91.9,194.8,40,Strength,141,145,7.4,3117,37,79,35.1,6,3.79,96.5
526,33,81.0,198.6,34,Cardio,432,127,4.3,9300,41,60,31.7,5,2.77,86.8
527,22,78.2,193.0,22,Yoga,332,178,7.6,11716,178,52,48.6,7,1.9,83.1
528,52,81.2,155.5,56,Strength,169,157,7.2,14459,63,71,50.2,5,3.33,96.6
529,29,93.2,197.4,65,Cardio,115,130,7.1,8141,164,83,35.0,7,1.51,53.1
530,42,79.3,171.2,35,HIIT,168,109,8.1,9939,132,56,48.5,1,1.28,53.7
531,38,79.0,150.5,33,HIIT,152,76,4.3,6777,96,48,59.5,9,2.56,68.9
532,53,99.5,172.1,28,HIIT,478,70,6.8,13432,49,69,32.2,6,2.94,40.4
533,40,87.8,152.3,26,Cardio,562,112,6.7,16271,178,50,44.7,9,3.5,97.9
534,33,72.1,177.2,33,Cardio,626,109,6.8,5801,79,47,52.0,1,3.87,41.9
535,56,85.4,166.9,25,Yoga,162,67,9.9,9057,33,83,31.4,2,3.62,75.8
536,59,69.5,173.7,104,Strength,360,151,4.8,9510,155,68,53.3,7,3.97,61.2
537,56,61.4,180.7,34,Strength,599,167,8.1,10099,83,65,59.4,4,2.43,46.2
538,31,79.8,193.4,71,Strength,220,179,6.4,17193,152,50,32.7,1,1.95,41.5
539,48,96.4,183.1,91,Strength,339,156,7.1,18132,107,77,54.7,5,2.38,55.7
540,22,96.5,171.7,53,Cardio,564,175,8.6,6450,81,52,41.4,4,2.93,46.4
541,52,67.1,191.0,20,Cardio,206,121,4.9,16549,172,77,34.3,6,2.52,96.4
542,40,76.4,195.3,115,Yoga,279,148,8.6,8960,36,47,44.8,7,2.9,54.7
543,46,60.6,156.0,88,Strength,115,144,4.4,18583,98,46,32.1,3,3.66,45.6
544,28,99.8,176.6,113,Cardio,454,135,6.9,8996,140,82,45.7,6,1.5,86.2
545,35,99.1,164.2,105,Cardio,408,149,8.5,16201,30,84,30.6,2,1.36,64.9
546,29,82.5,152.4,39,Cardio,688,88,5.2,7043,130,83,51.9,4,2.5,90.6
547,26,90.2,183.4,99,Cardio,280,161,8.6,9834,48,83,44.6,9,3.95,90.3
548,27,85.8,193.1,26,Strength,273,158,5.0,11556,41,68,43.8,7,1.18,99.5
549,34,79.7,158.1,26,Strength,453,160,8.8,3852,94,65,35.9,2,3.96,88.2
550,55,52.7,190.6,69,Cardio,453,169,6.8,18263,18,62,40.8,6,3.9,52.8
551,24,72.7,192.7,21,HIIT,318,103,8.1,14629,59,79,35.5,4,1.88,75.2
552,30,83.7,195.7,66,Yoga,414,168,9.5,3662,10,55,52.1,8,3.67,71.6
553,57,83.9,163.3,33,Strength,533,104,6.5,16734,13,55,36.0,8,1.02,70.5
554,59,68.7,195.2,50,Strength,381,88,5.4,9589,13,47,48.5,1,2.36,57.8
555,26,97.1,166.0,69,HIIT,358,172,9.2,12650,99,67,38.4,8,2.21,52.6
556,44,58.4,177.6,80,Strength,658,147,5.0,18596,171,45,49.7,7,3.71,83.0
557,19,75.0,152.5,60,HIIT,104,118,7.8,6655,164,67,46.2,1,2.42,46.1
558,22,84.5,152.2,33,HIIT,673,74,9.5,10749,24,66,42.7,3,2.25,43.0
559,46,84.9,186.0,24,Cardio,695,129,8.0,12797,118,74,50.2,5,2.92,62.9
560,54,82.4,172.2,94,Strength,493,155,5.2,8645,41,46,42.5,3,2.13,84.6
561,55,63.8,162.8,24,Yoga,435,103,4.9,13895,178,61,54.6,3,2.61,92.1
562,36,57.8,159.5,83,HIIT,162,157,5.5,3994,72,64,51.9,1,3.87,72.4
563,25,81.8,183.5,48,Yoga,143,95,6.3,16866,117,53,46.2,8,1.61,90.4
564,18,80.0,150.0,94,Cardio,252,143,5.0,17122,117,55,56.3,9,2.38,41.5
565,39,59.0,190.3,24,Strength,255,116,8.8,18858,23,61,54.9,5,1.05,67.3
566,34,85.3,154.0,115,Cardio,577,176,6.1,10233,32,58,46.0,1,3.53,48.0
567,24,72.8,159.6,55,Cardio,374,123,9.6,12843,120,62,32.1,1,1.28,75.0
568,42,83.4,169.3,98,Yoga,457,135,9.1,5992,74,62,47.0,9,1.28,95.3
569,21,91.9,174.2,38,Yoga,525,158,9.5,6823,169,52,40.7,1,3.65,40.4
570,53,58.5,167.7,83,HIIT,631,172,5.8,5517,50,73,46.2,9,2.23,80.1
571,23,51.0,166.0,41,Strength,582,97,7.4,4268,35,52,49.4,3,3.06,87.5
572,48,89.0,198.2,53,Cardio,313,179,5.9,18006,57,70,49.3,3,3.57,84.7
573,36,80.5,182.1,75,HIIT,178,76,5.5,19323,153,72,50.2,4,2.12,41.2
574,56,85.0,151.2,36,HIIT,238,86,7.6,6438,168,52,50.4,5,1.78,50.4
575,44,91.9,171.5,95,Cardio,197,76,8.9,13501,41,64,33.3,6,1.51,45.7
576,27,90.1,193.8,108,Cardio,297,122,4.6,8298,147,52,35.8,6,2.82,45.1
577,43,98.0,165.1,75,HIIT,255,70,5.7,15128,162,58,48.9,9,1.76,83.8
578,36,76.8,154.7,36,Cardio,149,123,5.2,13319,91,57,42.2,1,2.9,65.5
579,56,74.4,187.9,93,Cardio,578,178,8.8,16722,118,84,52.9,9,1.95,83.5
580,20,70.1,180.3,111,Yoga,327,98,9.6,6989,161,61,33.7,4,2.04,61.6
